ticker,RMSE,R2,MAPE
RELX,0.191720829,0.988637188,0.720394201
REN,1.526470581,0.92020167,3.386898768
RENN,0.115801652,0.945185259,3.154635817
RENX,0.199653084,0.990518429,0.758528475
REPH,0.714828697,0.891751588,4.419740996
RES,0.581977591,0.960259647,2.304642546
RESI,0.24009139,0.909132571,1.491603927
RESN,0.28004726,0.939654458,3.935917553
RETA,4.506882358,0.939602989,4.364632062
REV,0.868302766,0.968814276,2.599865433
REX,1.901193144,0.950464989,1.651289694
REXR,0.409368948,0.914582441,1.095015104
RF,0.284682495,0.983559351,1.370358212
RFDI,0.517384681,0.821090532,0.657292504
RFEM,0.893005409,0.938731366,1.036211705
RFEU,0.618709521,0.712421818,0.748941716
RFI,0.103417785,0.956547305,0.676464174
RFIL,0.238421037,0.991137135,3.413403091
RFP,0.342008856,0.98441691,2.572569182
RFTA,0.384422187,0.702390998,1.075984198
RGA,1.833015079,0.97974824,0.952925768
RGCO,0.754508944,0.942380061,2.182426511
RGEN,0.970215504,0.966030086,1.821756533
RGLD,1.434966918,0.973942513,1.373652532
RGLS,0.060333117,0.961674062,4.742368604
RGNX,2.358708592,0.983331088,3.828852441
RGR,1.312225667,0.933576999,1.777365155
RGS,0.380884772,0.979000913,1.807885343
RGSE,0.099361636,0.945707029,6.348558743
RGT,0.087909657,0.950686903,0.63068411
RH,4.655654748,0.971265094,3.106836403
RHI,1.008182999,0.987711382,1.333563243
RHP,1.010547201,0.988908671,1.141019096
RHT,2.629595391,0.992193803,1.396722955
RIBT,0.054557803,0.988475985,2.56476862
RICK,0.63125925,0.988130567,1.900626154
RIG,0.36334029,0.968320737,2.519096484
RIGL,0.147784597,0.94930875,3.401762595
RILY,0.403328283,0.96386516,1.642158048
RING,0.31574205,0.895370453,1.318873425
RIO,0.947300814,0.98097031,1.631943052
RIV,0.242407503,0.799371187,0.842882029
RJF,1.435426175,0.971641399,1.282635835
RKDA,3.511248301,0.843585763,7.810962866
RL,2.291136519,0.987808055,1.605752304
RLGY,0.640050001,0.974065881,1.705562377
RLH,0.245649231,0.983110656,2.075444311
RLI,0.948481946,0.972453178,1.182572074
RLJ,0.376725563,0.915927328,1.39442688
RLJE,0.207333371,0.93202469,3.341283459
RM,0.810503589,0.976402167,1.783429426
RMAX,1.434927791,0.928037024,1.584536014
RMBS,0.251949532,0.905787058,1.391442003
RMCF,0.18583508,0.922211984,1.201619701
RMD,1.518608894,0.989487655,1.174775874
RMGN,0.100083305,0.957941788,4.328875854
RMP,1.270930267,0.901583717,1.735894031
RMR,1.624906182,0.952849084,1.68929095
RMT,0.079847948,0.993628998,0.712819389
RMTI,0.267250825,0.927901816,3.25266249
RNET,0.548337609,0.955176273,2.652351388
RNG,1.78819652,0.985309674,2.12240742
RNP,0.16260464,0.972848276,0.658480394
RNR,2.089598201,0.91462072,1.101725528
RNST,0.681418865,0.93492918,1.24660817
RNWK,0.097124481,0.978375598,1.856506166
ROBO,0.484418416,0.917309724,0.852031569
ROCK,0.945217463,0.960754801,1.830292141
ROG,3.16742621,0.985899673,1.807320574
ROIC,0.28394274,0.923808946,1.200006416
ROK,2.80244044,0.975244193,1.172827863
ROL,0.626793024,0.991453592,1.0119901
ROLL,2.205047052,0.980373107,1.495161673
ROP,3.321991024,0.990045519,0.917219069
ROSE,0.339581968,0.929226642,3.059524721
ROST,1.285801115,0.985005733,1.281638067
ROYT,0.053019197,0.97887926,2.143698259
RP,0.979635783,0.987915325,1.631615175
RPAI,0.203531317,0.874775764,1.379187325
RPD,0.850428655,0.938857989,2.270999594
RPM,0.804585574,0.956417404,1.105547343
RPT,0.233680254,0.949525539,1.43861784
RQI,0.130372276,0.92205731,0.873491639
RRC,0.673780003,0.989465289,2.506135998
RRD,0.375453118,0.984868259,2.80580609
RRGB,2.073202246,0.919295671,2.289145442
RRR,0.666850149,0.901404084,1.570792815
RRTS,0.315297703,0.985792535,3.536971195
RS,1.439933415,0.965656765,1.394668656
RSLS,1.337209957,0.976120628,12.61555729
RSPP,1.278671795,0.943255159,2.34773302
RST,0.263365628,0.989635124,1.718427346
RSYS,0.114332901,0.99369788,4.092071786
RTEC,0.691613118,0.953174196,1.904402157
RTIX,0.121070896,0.962418332,2.092514492
RTN,2.288360019,0.991398498,0.889146212
RTRX,0.727461132,0.925330363,2.134130281
RTTR,0.310736393,0.929800116,5.210355416
RUBI,0.171565431,0.936874835,4.53044207
RUN,0.45629087,0.981095418,3.211129078
RUSHA,1.060011402,0.969009015,1.77865478
RUSHB,1.079041481,0.96853855,2.002107239
RUTH,0.468787149,0.984714406,1.372118257
RVLT,0.239822492,0.98103673,3.462802814
RVNC,1.230340443,0.820750997,2.85244743
RVSB,0.163103366,0.968646529,1.542944021
RVT,0.151342441,0.988550923,0.748661088
RWLK,0.070448153,0.592892838,3.9153276
RWT,0.200010342,0.942766956,0.976835228
RXII,0.308005845,0.966309636,5.191260256
RXN,0.467801642,0.96643064,1.321187908
RY,0.727074348,0.982352241,0.793266
RYAAY,2.157205302,0.975498841,1.464513517
RYAM,0.605488122,0.877520183,2.338007993
RYI,0.468950117,0.876253574,3.245302782
RYN,0.397895114,0.990756564,1.003616426
RZA,0.201120173,0.868751514,0.545376786
RZB,0.102232724,0.894650561,0.294961279
S,0.222315647,0.976397686,2.130168301
SA,0.374142729,0.860183026,2.642522926
SAB,29434.89521,0.932484285,44862.2812
SABR,0.488043493,0.9670485,1.49042227
SAEX,0.188164251,0.810172927,7.579903812
SAFM,2.790785669,0.983606825,1.677953183
SAFT,0.959847694,0.98648345,0.974990444
SAGE,9.178293294,0.896046763,3.766954649
SAH,0.616265219,0.870204511,2.368211726
SAIA,1.402943946,0.988702181,1.735888787
SAIC,1.766106591,0.94477107,1.437252683
SAL,1.049880456,0.916670055,1.727481457
SALM,0.215634068,0.968445881,2.983694789
SALT,0.243318504,0.552593347,2.469318284
SAM,5.000540871,0.989982175,1.77595656
SAMG,0.366306623,0.926859656,1.837457774
SAN,0.114776435,0.965813144,1.46335044
SANM,0.960382705,0.953254393,1.737043776
SANW,0.112696429,0.959261284,2.334150532
SAP,1.266996893,0.983023557,0.90667157
SAR,0.412652627,0.957930087,1.394446773
SASR,0.595415403,0.86378652,1.136273531
SATS,0.927249678,0.96043186,1.228274876
SAUC,0.066531623,0.976794813,2.932527149
SAVE,1.224000042,0.971590069,2.124316184
SB,0.130308787,0.972266558,3.758587418
SBAC,2.241891865,0.989341706,1.09693693
SBBP,0.337491237,0.906310882,3.679999604
SBBX,0.381493441,0.978661721,1.017399365
SBCF,0.515854637,0.973305987,1.537046268
SBFG,0.27784625,0.870401227,1.086866585
SBGI,0.840707672,0.94587202,1.98275413
SBGL,0.158227133,0.981960519,3.126974606
SBH,0.499448284,0.974428252,2.103860151
SBI,0.055285398,0.97012852,0.453491717
SBLK,0.431552479,0.95697631,3.274158511
SBNA,0.198174538,0.875026646,0.640474745
SBNY,2.687300988,0.952340009,1.497258711
SBOT,0.333744556,0.984416884,3.927876508
SBPH,0.541899724,0.778724502,2.925207245
SBR,0.644901493,0.983405677,1.283822161
SBRA,0.378806421,0.972073378,1.449031194
SBS,0.257474772,0.966761861,2.122151166
SBSI,0.585195122,0.82261505,1.357691681
SBT,9682.31856,0.304467445,206.6078512
SBUX,0.842352611,0.89895104,1.037568336
SC,0.385351317,0.946691422,1.496259834
SCCO,0.825323791,0.986209827,1.523533065
SCD,0.121035129,0.954790072,0.70926704
SCG,1.134832946,0.991178737,1.650688488
SCHL,0.617937726,0.960283654,1.092913285
SCHN,0.779368826,0.979012867,2.200269518
SCHW,0.852550725,0.982513698,1.376755347
SCI,0.461882057,0.984290305,0.954545176
SCKT,0.109669101,0.970261395,2.16813245
SCL,1.715860858,0.881278569,1.415402109
SCM,0.188756243,0.923095242,1.069662009
SCON,0.592906291,0.961741549,4.813925817
SCS,0.340378078,0.900495675,1.652231061
SCSC,0.768937732,0.933424546,1.522054214
SCVL,0.931165799,0.958485815,2.565878953
SCWX,0.436101747,0.931822144,2.948499018
SCX,0.240193854,0.967865233,2.077354576
SCYX,0.080919099,0.928672174,3.547964321
SCZ,0.448136284,0.99373078,0.537929719
SDLP,0.099832808,0.906055213,2.502375224
SDR,0.04797997,0.972191051,2.373084216
SDRL,27.48978326,0.985923841,8.23486363
SDT,0.053258717,0.971857887,2.73553386
SEAC,0.107489922,0.92680778,2.253806044
SEAS,0.535615563,0.981765006,2.414799227
SEDG,2.137090235,0.934806284,2.907726012
SEE,0.664163135,0.899527012,1.087930388
SEED,0.745327025,0.980299493,3.927823941
SEIC,0.844260048,0.991134298,0.996818433
SEII,0.469129557,0.919216448,5.783889426
SELB,0.526720979,0.743581696,3.220190467
SEM,0.434095438,0.963141803,1.918327919
SEMG,0.748639457,0.954289065,2.200855207
SENEA,0.905967497,0.946199337,2.067682562
SENEB,2.368309296,0.714952296,4.302784162
SEP,0.699260478,0.954645014,1.34261041
SERV,0.908154054,0.959020081,1.169488666
SES,0.273377429,0.975695734,4.244038589
SF,1.114864771,0.965892069,1.616779384
SFBS,0.768800988,0.644228282,1.458935913
SFE,0.262373871,0.891936309,1.571916321
SFL,0.217905004,0.967925547,1.27230469
SFLY,1.707040301,0.991039678,1.526273934
SFM,0.568444667,0.946291668,1.782371787
SFNC,0.506883659,0.932154625,1.367015251
SFS,0.356625397,0.942444606,3.638314031
SFST,0.627874206,0.98375364,1.137958421
SFUN,0.173384021,0.95384545,3.070886522
SGC,0.585288579,0.965573711,1.999935458
SGEN,1.677452672,0.938275341,2.115975516
SGLB,0.195144279,0.899191333,5.018417045
SGMO,0.741729103,0.985447654,4.277157261
SGMS,1.312072757,0.990810636,2.355775969
SGOC,0.072311375,0.959218033,4.104202306
SGRP,0.079269486,0.793825187,3.41367503
SGRY,0.631694481,0.720012615,3.097237786
SGU,0.154295512,0.931996393,1.138476793
SGYP,0.162402327,0.987532777,3.578964072
SGZA,0.104656485,0.926521543,0.315868656
SHAK,1.623460685,0.974340954,2.245149017
SHBI,0.280490463,0.947793028,1.296089931
SHEN,0.865911172,0.941562616,2.062233637
SHG,0.76514043,0.929721125,1.409889492
SHI,1.16801892,0.943980526,1.612686306
SHIP,0.052809539,0.879562768,3.516374624
SHLD,0.412106403,0.983189564,4.969498896
SHLM,0.751508545,0.983856639,1.505417187
SHLO,0.450336982,0.958330152,2.891178517
SHLX,0.485740036,0.96504393,1.59607163
SHO,0.237426779,0.932362472,1.176141371
SHOO,0.823398267,0.982290804,1.485251509
SHOP,4.751702128,0.921945645,2.621570613
SHOS,0.160707913,0.80407021,4.620028348
SHPG,3.269245576,0.948296402,1.599135555
SHSP,0.265044519,0.989270026,2.934097023
SHV,0.016679968,0.998957621,0.011770901
SHW,5.079576711,0.98874929,1.025315092
SHY,0.052805719,0.93718778,0.048448362
SID,0.122471904,0.950869664,3.587744177
SIEB,0.88594985,0.951397484,4.518571722
SIEN,0.634825787,0.976061134,3.393386975
SIFI,0.199758154,0.817623591,1.025439453
SIFY,0.087933677,0.974990617,3.599662257
SIG,2.330060028,0.96543287,2.570839344
SIGA,0.172349283,0.987952698,2.476687516
SIGI,0.865184474,0.981570966,1.202130988
SIGM,0.012017724,0.927996088,2.533072265
SILC,1.940082775,0.976303406,2.218498184
SIMO,1.106490649,0.943357562,1.777481034
SINA,2.962274887,0.968672798,2.253413161
SINO,0.197270555,0.939756664,3.849728261
SIR,0.276278022,0.970777343,1.022524323
SIRI,0.092376397,0.986527827,1.219588603
SITE,2.01616289,0.920062325,1.972864452
SITO,0.256951597,0.977249635,4.715216411
SIVB,5.45508588,0.989357311,1.695602456
SIX,1.039974165,0.960186711,1.296723
SJI,0.523387578,0.953385101,1.258090877
SJM,1.990169163,0.954398762,1.211643208
SJR,0.268313192,0.937670573,0.94155407
SJT,0.171151807,0.969129996,1.914214638
SJW,1.137557732,0.969451867,1.512875485
SKIS,0.106855512,0.716866118,1.610914962
SKM,0.40919518,0.954100107,1.311352955
SKOR,0.149068169,0.914808934,0.235964234
SKT,0.524299285,0.97886286,1.622362891
SKX,1.264252226,0.946130491,2.286414525
SKYS,0.056972957,0.917373561,3.670820888
SKYW,1.158414652,0.98577794,2.003695733
SKYY,0.514969051,0.991631432,0.795422501
SLAB,1.862146129,0.979734924,1.620795761
SLB,1.111409374,0.966683352,1.245247433
SLCA,1.235678656,0.911497439,3.097588465
SLCT,0.209787556,0.936526452,1.242975434
SLD,0.164327036,0.973627184,0.845140417
SLF,0.479345605,0.97639927,0.977981672
SLG,1.383365888,0.873799626,1.072276037
SLGN,0.4179495,0.929760617,1.068003128
SLM,0.250368606,0.806088813,1.662484172
SLMBP,0.717294777,0.952524821,0.768773023
SLNO,0.126265229,0.898361862,3.830945406
SLP,0.531689092,0.976226055,2.136359292
SLQD,0.041686529,0.938789839,0.065541822
SLRC,0.214225916,0.908092543,0.818850402
SLS,2.050112693,0.979561181,5.479383898
SLTB,0.111646471,0.373091864,0.284104807
SLVO,0.086550851,0.873903744,0.895777275
SM,1.029121795,0.965467211,3.566136755
SMAR,10.60347348,-0.663711738,6.428029052
SMBC,0.625433326,0.952283168,1.315923113
SMBK,0.439863888,0.892238066,1.413744962
SMCI,0.629369652,0.960192785,1.956860675
SMCP,0.310923843,0.790201518,0.941010188
SMED,0.123824433,0.92473807,2.309089667
SMFG,0.127589885,0.953082443,1.181512791
SMG,1.663682094,0.939409132,1.257656357
SMI,0.242829316,0.919562081,2.616952287
SMIT,0.105765811,0.935534845,2.940749469
SMLP,0.401014625,0.966060064,1.795028366
SMM,0.179281155,0.905656364,1.407679779
SMMF,0.480651458,0.956781672,1.478093042
SMMT,0.975110826,0.955118881,6.90637083
SMP,0.860603083,0.890939531,1.379063991
SMRT,0.15455983,0.982222741,5.065048177
SMSI,0.107469301,0.965538797,4.800570562
SMTC,0.911864776,0.972023075,1.788417992
SMTX,0.057262912,0.990611531,2.264720475
SN,0.318624118,0.935969738,5.054828317
SNA,2.658981291,0.928717402,1.165104781
SNBR,0.976930378,0.959555221,2.127823435
SNCR,1.122519422,0.988509404,3.95993092
SNDX,0.68422877,0.913146019,4.457703298
SNE,0.834180771,0.988978724,1.347455888
SNFCA,0.138030925,0.957088738,1.77504073
SNGX,0.137355527,0.914563929,3.852519032
SNH,0.263358582,0.958656755,1.188902657
SNHNI,0.25862162,0.658699561,0.645648907
SNHY,1.098600223,0.983497685,1.555976458
SNLN,0.019332039,0.992841429,0.082617519
SNMX,0.058985522,0.933939284,3.84469959
SNN,0.435941841,0.97521062,0.91799401
SNOA,0.213146241,0.979671906,3.136147526
SNP,1.360299205,0.980571361,1.312061627
SNPS,1.108915001,0.986956286,0.959459698
SNR,0.195806246,0.837682758,1.732282923
SNSS,0.288872188,0.928352975,4.327664519
SNV,0.747612654,0.977336971,1.180432732
SNX,2.557968333,0.941958529,1.515823892
SNY,0.546022857,0.975088847,1.03563064
SO,0.523529251,0.933567356,0.881007524
SOCL,0.510323618,0.974594355,1.151984946
SODA,2.383489898,0.985752591,1.810716237
SOFO,0.102806532,0.676009954,3.133605163
SOHO,0.108394327,0.94399733,1.289177192
SOHU,1.443929415,0.974628141,2.360867716
SOJA,0.121666844,0.853717545,0.356319622
SOL,0.108275138,0.893100962,2.873459667
SON,0.616323226,0.926618115,0.931848869
SONA,0.24349431,0.862345529,1.090174148
SONC,0.572192345,0.973492264,1.613914529
SOR,0.256216278,0.986364287,0.481642468
SORL,0.311156356,0.959708865,3.851071427
SOXX,2.524697904,0.987815432,1.135338213
SP,0.621325593,0.97470257,1.394902368
SPA,0.593994324,0.959323275,1.508768086
SPAR,0.394468981,0.988163899,2.268403331
SPB,2.71211066,0.948757748,1.79039837
SPCB,0.148154528,0.957418398,3.548390084
SPE,0.112618002,0.989035341,0.602946327
SPEX,0.207477483,0.677795022,5.175783765
SPG,2.538326423,0.908944452,1.258021573
SPGI,2.187125484,0.994717042,0.964361012
SPH,0.346394948,0.925087611,1.127276317
SPHS,0.143447624,0.921431273,3.319838745
SPI,0.03652638,0.955698862,5.172035916
SPKE,0.480037178,0.857136847,3.128360093
SPLK,2.442528943,0.984988084,1.938323592
SPLP,0.26957826,0.934347008,1.016392163
SPN,0.456292442,0.975510698,3.223572442
SPNE,0.38702418,0.926446607,2.374830379
SPNS,0.287937695,0.969648233,1.843644543
SPOK,0.410182813,0.932932542,1.884928927
SPPI,0.82901632,0.984388984,3.191923123
SPR,1.552249042,0.987632468,1.366634044
SPRT,0.058065847,0.947855887,1.68169567
SPSC,1.396704375,0.982179003,1.472716598
SPTN,0.820039317,0.982326091,2.146576547
SPWH,0.196789182,0.88683798,3.047329982
SPWR,0.378886839,0.862209904,3.378743446
SPXC,0.629665396,0.977582172,1.644852749
SPXX,0.179899965,0.988197984,0.841429031
SQ,2.104917462,0.954650431,2.84855145
SQBG,0.122334273,0.965211352,3.791244545
SQM,1.240031033,0.985758617,1.934809136
SQNS,0.148907508,0.96846017,3.770096162
SQQQ,0.76454894,0.994668722,2.352194692
SR,0.855611127,0.969316248,0.959433169
SRAX,0.513796004,0.50744326,7.065165186
SRC,0.099270452,0.972349941,1.105405805
SRCE,0.811991513,0.959500956,1.295925932
SRCL,1.60083643,0.957345349,1.388798196
SRCLP,1.503543005,0.768136835,1.692974376
SRDX,0.838892025,0.995508571,1.759991224
SRE,1.648186462,0.920262635,0.954177828
SRET,0.136825921,0.955781464,0.756092464
SREV,0.107603369,0.885875103,2.206053604
SRF,0.12282033,0.962367982,1.089749679
SRG,1.029797902,0.944770744,1.599123793
SRI,0.685270619,0.987265873,1.924736778
SRLP,0.498743029,0.793730299,1.569089202
SRNE,0.390322384,0.973385199,5.356311187
SRPT,3.510197827,0.988057307,2.927667415
SRRA,0.128254936,0.934254866,3.844339962
SRT,0.362170089,0.963321553,2.2473274
SRV,0.195143738,0.935485306,1.310074564
SSB,1.323963401,0.797451093,1.205803141
SSBI,0.227126561,0.968422944,1.26534778
SSC,0.230881487,0.922438983,5.783387987
SSD,1.124343264,0.985824553,1.212142294
SSFN,0.286997551,0.937107382,2.116061443
SSI,0.113271526,0.961249712,3.416307022
SSKN,0.134195772,0.95599898,4.337888937
SSL,0.621197327,0.974694018,1.479617778
SSNC,0.790068658,0.989136244,1.15603784
SSNT,0.161124523,0.192379411,3.104819444
SSP,0.426699086,0.982382361,1.9501241
SSRM,0.30224675,0.878723848,2.312732404
SSTK,1.194598477,0.959623359,2.034722665
SSW,0.25871261,0.956855935,2.789690337
SSWN,0.081899377,0.954881265,0.223024951
SSYS,0.769255435,0.907485974,2.504037888
ST,0.806278041,0.974956117,1.282964961
STAA,0.736282216,0.992200592,2.266004902
STAF,0.400900488,0.752720398,6.29291978
STAG,0.336322681,0.955242073,1.021365408
STAR,0.179670738,0.940173269,1.172908952
STAY,0.44164842,0.907041954,1.70594613
STBA,0.670358858,0.969539129,1.340910001
STBZ,0.471225639,0.974187909,1.245600788
STC,0.695390445,0.940854531,1.194685347
STCN,0.076061127,0.954599786,2.973904495
STDY,0.237836693,0.888403645,2.834919407
STE,1.067131224,0.994006766,0.902758116
STFC,0.497424193,0.961746094,1.36828933
STG,2948.776747,0.930014403,5091.367061
STI,0.945127372,0.981222329,1.171543666
STK,0.314272328,0.974189742,1.197651273
STKL,0.226130459,0.942569582,2.072768614
STKS,0.095212469,0.793160796,2.945397148
STL,0.449316651,0.833182305,1.461364191
STLD,0.921989287,0.973885893,1.845547667
STM,0.526742908,0.984767819,2.066012819
STML,0.549916802,0.969540009,2.87375454
STMP,6.710626022,0.982517221,2.16815272
STN,0.423776397,0.912696715,1.133364447
STNG,0.13313262,0.966531389,2.816815358
STON,0.233689122,0.979832858,2.363679693
STOR,0.341968502,0.958243753,1.103217592
STPP,0.505010019,0.92286994,1.130344517
STRA,2.018100951,0.978468674,1.449882441
STRL,0.423566382,0.974232171,2.425622687
STRM,0.09851256,0.820431515,3.742777071
STRS,0.602786957,0.82454051,1.542042318
STRT,1.390449899,0.93419781,2.744041754
STT,1.510126689,0.975012144,1.199297275
STWD,0.157980487,0.963246123,0.58438475
STX,1.308762735,0.980896478,2.019043987
STZ,2.962767442,0.987735754,1.063514743
SU,0.568307498,0.980860049,1.292776991
SUI,0.953842079,0.983660882,0.860098775
SUM,0.73806583,0.951259153,1.905146333
SUMR,0.059259251,0.929175943,3.418260776
SUN,0.513075443,0.944024443,1.41906396
SUNS,0.153059163,0.926757869,0.729301965
SUNW,0.058067015,0.964564055,3.291259432
SUP,0.578026712,0.97480251,2.269958752
SUPN,1.659316504,0.924084511,2.540597927
SUPV,0.997914172,0.982842403,4.726511375
SVA,0.139177995,0.981662336,1.284939625
SVBI,0.121218,0.95657089,1.181837138
SVU,1.111747141,0.962942992,2.925878844
SVVC,0.234412272,0.989254762,1.518696083
SWIR,0.856802232,0.965998425,2.277807318
SWJ,0.09057725,0.968856877,0.270458412
SWK,2.100422221,0.980795383,1.053784515
SWKS,2.03229004,0.94047218,1.517926377
SWM,0.69003411,0.939508924,1.248575357
SWN,0.232965491,0.984218537,2.900802228
SWX,1.095162555,0.935033334,1.13201494
SWZ,0.089235826,0.988700246,0.552030775
SXC,0.341259894,0.953139936,2.234764865
SXCP,0.315571925,0.926772876,1.405549068
SXE,0.099049778,0.965667232,4.136556041
SXI,1.689312734,0.919722855,1.294838232
SXT,1.001397495,0.932913105,0.989931056
SYBT,0.708157342,0.939968412,1.373367942
SYBX,0.435970657,0.901952821,3.058064301
SYF,0.755405226,0.91032096,1.649089991
SYK,2.064378152,0.985806502,0.94442554
SYKE,0.637311086,0.894435928,1.28178071
SYMC,0.764552558,0.95402559,1.601044384
SYNA,1.686357384,0.932268941,2.612796187
SYNC,0.117096473,0.966916443,3.18615464
SYNH,1.435001246,0.904846051,2.379399726
SYNL,0.458207001,0.982839847,2.263011328
SYNT,0.650856119,0.990583173,1.604423517
SYPR,0.048863808,0.967975608,2.463164345
SYRS,0.557411963,0.680431054,3.715925491
SYX,0.919833568,0.991626157,2.68347624
SYY,0.83878579,0.984537752,0.959949914
SZC,0.263767053,0.953616802,1.077543504
T,0.53413675,0.945264574,1.103921759
TA,0.19001266,0.977438378,2.689312427
TAC,0.108858926,0.912166552,1.504762878
TACO,0.263453438,0.931933121,1.554258481
TACT,0.386649481,0.978035129,2.422743743
TAHO,0.295674165,0.96904523,3.035939499
TAIT,0.064657664,0.907935525,2.484184278
TAL,1.120891762,0.982191439,2.574648962
TANH,0.135765606,0.951988273,3.204762513
TANNI,0.365035255,0.824086912,0.853812369
TANNL,0.231962037,0.5623146,0.721072678
TANNZ,0.331000685,0.158296087,1.101771212
TAP,1.399462384,0.982333878,1.21414423
TAPR,0.906026295,0.853296431,2.686920469
TARO,2.102244389,0.88986262,1.351870233
TAST,0.297553723,0.961329516,1.6471838
TATT,0.215874639,0.972890897,1.71597685
TAX,0.405677483,0.946238049,2.435357954
TAYD,0.318243851,0.955505997,1.868452665
TBBK,0.234247395,0.987196709,2.046483057
TBI,0.595233604,0.930530586,1.681904503
TBK,0.804118822,0.952499568,1.589978116
TBNK,0.370972695,0.807278606,0.922836451
TBPH,0.995736222,0.80688401,2.849337289
TCAP,0.252775024,0.99136303,1.153578751
TCBI,1.908160577,0.945110866,1.703880739
TCBIL,0.100623093,0.965868062,0.297886107
TCBIP,0.049248505,0.987267457,0.145737399
TCBK,0.609043822,0.941858361,1.258095825
TCCA,0.075701212,0.9450408,0.214345011
TCCB,0.054326755,0.971613879,0.162909707
TCCO,0.540497501,0.928314592,5.222006978
TCF,0.366658388,0.990894093,1.397751256
TCFC,0.616240576,0.709339589,1.157114076
TCI,1.478946872,0.964767615,3.346949463
TCO,1.033857582,0.967629706,1.398293892
TCON,0.125996032,0.827733853,3.419839077
TCP,1.304973075,0.982745201,1.945135951
TCPC,0.130229907,0.932714712,0.667225012
TCRD,0.099895041,0.934484265,0.86863672
TCRX,0.102841696,0.933294877,0.247293446
TCRZ,0.091418285,0.903029378,0.258928111
TCS,0.350080765,0.968018681,3.125271764
TCX,1.372742224,0.964551832,1.705766599
TD,0.556286107,0.987398039,0.791969047
TDA,0.202543977,0.806538434,0.600598317
TDC,0.733339856,0.978588183,1.478462089
TDE,0.127556463,0.955501095,0.403118286
TDF,0.248337771,0.989651357,0.838630432
TDG,4.502353597,0.990108644,1.26647395
TDI,0.186258444,0.961841867,0.568851778
TDIV,0.375563524,0.973139427,0.759281691
TDJ,0.114889718,0.947682916,0.347516459
TDOC,1.671627717,0.98237141,2.575178321
TDS,0.625288687,0.820146804,1.562701914
TDW,3.068511309,0.98259581,3.833538622
TDY,2.62839641,0.993568615,1.17912758
TEAM,1.669034803,0.949979603,2.031640373
TECD,2.540414094,0.89699157,1.588521764
TECH,1.931824489,0.992033932,1.011281807
TECK,0.720648469,0.955446556,2.375865901
TEF,0.147258976,0.953384111,1.164519968
TEGP,0.521672615,0.928392268,1.928175507
TEI,0.065439315,0.971322033,0.48228081
TEL,1.157309205,0.989093664,0.976129292
TELL,0.627409697,0.898542781,3.903379075
TEN,1.244571268,0.961226663,1.69815673
TENX,0.694692699,0.895243537,5.001934516
TEO,0.710971904,0.98510778,1.971475115
TEP,1.077615196,0.857814639,1.841902923
TER,0.869610287,0.980669343,1.569312674
TERP,0.242796129,0.823924386,1.593417593
TESS,0.58738226,0.967197826,2.390808363
TEVA,1.017402971,0.979408484,3.021199504
TEX,0.937279395,0.971434447,1.956571387
TFSL,0.212192475,0.948847046,1.011734369
TFX,3.969216759,0.988728679,1.203876244
TG,0.599040714,0.96078841,2.136673235
TGA,0.082055851,0.980308726,2.881776686
TGEN,0.11631903,0.949119489,2.89684304
TGH,0.756547006,0.960357341,3.206843601
TGI,1.038734782,0.917784661,2.64538744
TGLS,0.228031665,0.949972458,2.04579901
TGNA,0.291041728,0.970173514,1.708153254
TGP,0.397354529,0.926224287,1.783500015
TGS,0.509383273,0.98272374,2.242439356
TGT,1.400571905,0.980066111,1.60877315
TGTX,0.577879063,0.930046019,3.776294579
THC,0.940212456,0.983446167,3.107193859
THFF,0.769577331,0.888875025,1.330050621
THG,1.487964175,0.989694769,1.057159699
THGA,0.066601771,0.977000063,0.196950912
THO,2.950442275,0.9725683,1.880180623
THQ,0.193333655,0.910455444,0.873755137
THR,0.451747004,0.96788457,1.521132229
THRM,0.825744431,0.947542477,1.647124169
THS,1.989154785,0.985789822,1.798009523
THST,0.117253499,0.630442061,4.857025446
THW,0.145895477,0.895816722,0.88196738
TI,0.221207974,0.93368153,1.929450074
TIER,0.378888679,0.97238419,1.38567631
TIF,2.090830659,0.984273358,1.317760834
TILE,0.401471138,0.977051779,1.376924209
TIPT,0.178263394,0.747242196,1.961057084
TISA,0.038128307,0.502381387,2.413252849
TISI,0.862530169,0.986459274,2.90833427
TITN,0.639722643,0.948884163,2.408191637
TIVO,0.424151559,0.963191989,1.984432725
TJX,1.072385945,0.985324545,1.078582652
TK,0.288545645,0.924836389,2.629813682
TKC,0.196009008,0.978290288,1.954596587
TKR,0.953686679,0.899696982,1.626156965
TLF,0.168513403,0.864411469,1.571407695
TLGT,0.234254757,0.988293747,3.150574562
TLI,0.05770849,0.940926675,0.421190177
TLK,0.525883831,0.968020177,1.360159236
TLP,0.758415817,0.830824754,1.518155612
TLRA,0.156119022,0.883854555,2.637232534
TLRD,1.047150288,0.975838082,3.327460265
TLT,0.903550216,0.920967639,0.597307954
TLYS,0.460664029,0.958595598,2.507054874
TM,1.462724526,0.983307754,0.900999893
TMHC,0.543910264,0.921137974,1.792632486
TMK,0.934468988,0.973083947,0.837632264
TMO,2.751651161,0.988524768,0.991775635
TMST,0.653232039,0.845617785,3.009434888
TMUS,1.075436842,0.862252675,1.258683779
TNAV,0.198668815,0.979348506,2.140950803
TNC,1.399583184,0.930015279,1.422034654
